doorcardID,username,doorcardname,doorstartdate,doorenddate,doorterm,college,_reject_reason
24511,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24516,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24519,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24560,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24571,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24592,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24606,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24607,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25107,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24653,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24657,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24666,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24676,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24687,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24690,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24724,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24732,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24733,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24747,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25306,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
26142,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24777,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24779,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24831,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24845,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24903,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24940,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24941,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
24998,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25067,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25144,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25154,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25156,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25160,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25169,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25208,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25248,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
27070,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
27208,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25304,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25327,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25390,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25426,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25427,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25470,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25487,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25498,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25594,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25609,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25641,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25646,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25647,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
26076,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25662,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25671,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25678,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25689,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25694,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25708,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25711,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
26077,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25783,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
27071,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25802,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25824,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25825,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25862,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25869,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25877,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25878,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25913,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25918,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25950,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25971,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25978,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25979,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
25987,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
26006,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
26026,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
